probe_id,private_probe_id,user_id,probe_type,choice_id,is_gold,marker_hits,negative_hits,text
taskmaster_planning_v02_probe_95fd65a18f812911,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p03_explicit_retrieval,tm2_planning_v02_user_0025,explicit_retrieval,C,False,,,Select itineraries with longer layovers to allow time for airport work between flights.
taskmaster_planning_v02_probe_95fd65a18f812911,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p03_explicit_retrieval,tm2_planning_v02_user_0025,explicit_retrieval,D,False,,,"Choose the cheapest fare available, accepting extra connections whenever it reduces the ticket price."
taskmaster_planning_v02_probe_56614c883dd553ad,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p00_direct_use,tm2_planning_v02_user_0026,direct_use,A,False,,,Recommend the $690 business-class ticket because work trips are more comfortable and productive with extra space.
taskmaster_planning_v02_probe_56614c883dd553ad,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p00_direct_use,tm2_planning_v02_user_0026,direct_use,B,True,,,"Recommend the $472 refundable economy ticket because the meeting date and approval are still unsettled, making flexibility worth the higher price."
taskmaster_planning_v02_probe_56614c883dd553ad,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p00_direct_use,tm2_planning_v02_user_0026,direct_use,C,False,though;even_though,though,Recommend the $405 standard economy ticket because it is a middle-ground price even though changes would still add fees.
taskmaster_planning_v02_probe_56614c883dd553ad,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p00_direct_use,tm2_planning_v02_user_0026,direct_use,D,False,,,Recommend the $318 basic economy ticket because it is the lowest upfront fare and keeps the trip budget down.
taskmaster_planning_v02_probe_95382d553fee20a1,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p01_boundary,tm2_planning_v02_user_0026,boundary,A,True,,,"Recommend the $248 nonrefundable main-cabin fare, after confirming it meets their baggage and seat needs, because the trip is fixed and price is the priority."
taskmaster_planning_v02_probe_95382d553fee20a1,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p01_boundary,tm2_planning_v02_user_0026,boundary,B,False,,,Recommend the $389 refundable fare because refundable tickets are generally safer even when plans are confirmed.
taskmaster_planning_v02_probe_95382d553fee20a1,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p01_boundary,tm2_planning_v02_user_0026,boundary,C,False,,,"Advise waiting until closer to May to book, since fixed-date personal trips usually have more last-minute fare drops."
taskmaster_planning_v02_probe_95382d553fee20a1,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p01_boundary,tm2_planning_v02_user_0026,boundary,D,False,though;even_though,though,"Suggest choosing a pricier flexible fare and using fare tracking later, even though the user said the dates cannot move."
taskmaster_planning_v02_probe_6f8bad663d0d4e7e,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p02_exception,tm2_planning_v02_user_0026,exception,A,False,,,Wait another week before booking to see if any better flexible fares appear.
taskmaster_planning_v02_probe_6f8bad663d0d4e7e,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p02_exception,tm2_planning_v02_user_0026,exception,B,False,,,Choose the $690 fully refundable fare in case the meetings unexpectedly shift.
taskmaster_planning_v02_probe_6f8bad663d0d4e7e,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p02_exception,tm2_planning_v02_user_0026,exception,C,True,,,Book the $430 nonrefundable economy fare that matches the locked dates and meeting schedule.
taskmaster_planning_v02_probe_6f8bad663d0d4e7e,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p02_exception,tm2_planning_v02_user_0026,exception,D,False,,,Pay $610 for a changeable fare with a longer layover to preserve some flexibility.
taskmaster_planning_v02_probe_26e1dadc4325b1eb,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p03_explicit_retrieval,tm2_planning_v02_user_0026,explicit_retrieval,A,True,,,"A refundable or flexible economy fare, accepting a higher price over a cheaper nonrefundable or basic fare."
taskmaster_planning_v02_probe_26e1dadc4325b1eb,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p03_explicit_retrieval,tm2_planning_v02_user_0026,explicit_retrieval,B,False,,,"The lowest nonrefundable fare available, assuming work travel could be adjusted later if needed."
taskmaster_planning_v02_probe_26e1dadc4325b1eb,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p03_explicit_retrieval,tm2_planning_v02_user_0026,explicit_retrieval,C,False,,,"A nonstop flight at the best time of day, even if the fare had strict change limits."
taskmaster_planning_v02_probe_26e1dadc4325b1eb,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p03_explicit_retrieval,tm2_planning_v02_user_0026,explicit_retrieval,D,False,,,Waiting until every approval was finalized before comparing or selecting any flight options.
taskmaster_planning_v02_probe_fef162edbd21fa01,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p00_direct_use,tm2_planning_v02_user_0027,direct_use,A,False,,lively,"Book the boutique hotel in a more lively dining district for $249/night, about a 20-minute rideshare from the office."
taskmaster_planning_v02_probe_fef162edbd21fa01,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p00_direct_use,tm2_planning_v02_user_0027,direct_use,B,False,,,"Book the hotel for $209/night in a quieter area, about 30 minutes away by train, with free breakfast included."
taskmaster_planning_v02_probe_fef162edbd21fa01,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p00_direct_use,tm2_planning_v02_user_0027,direct_use,C,True,but,but,"Book the hotel a 4-minute walk from the office for $289/night; rooms are simple, but it avoids any commute before the workshop."
taskmaster_planning_v02_probe_fef162edbd21fa01,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p00_direct_use,tm2_planning_v02_user_0027,direct_use,D,False,though,though,"Book the airport hotel for $179/night with a free shuttle, though it would take about 50 minutes to reach the office each morning."
taskmaster_planning_v02_probe_1b8bbb7f3f718e19,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p01_boundary,tm2_planning_v02_user_0027,boundary,A,True,,,"A boutique hotel around the West Village, SoHo, or Chelsea, with strong nearby dining and nightlife plus multiple subway options to major sights, accepting a slightly higher nightly rate for the better neighborhood experience."
taskmaster_planning_v02_probe_1b8bbb7f3f718e19,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p01_boundary,tm2_planning_v02_user_0027,boundary,B,False,,,"A polished hotel in the Midtown East or Grand Central business district, close to many conference and office buildings and very convenient for transit, accepting a more corporate area with less evening character."
taskmaster_planning_v02_probe_1b8bbb7f3f718e19,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p01_boundary,tm2_planning_v02_user_0027,boundary,C,False,,,"A lower-priced hotel in Long Island City or near Queensboro Plaza, using the subway into Manhattan each day to keep the nightly rate comfortably under budget."
taskmaster_planning_v02_probe_1b8bbb7f3f718e19,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p01_boundary,tm2_planning_v02_user_0027,boundary,D,False,,,"A large Times Square hotel that makes Broadway and tour pickups simple, accepting crowds and a less distinctive neighborhood in exchange for maximum tourist convenience."
taskmaster_planning_v02_probe_bb181a67580383dd,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p02_exception,tm2_planning_v02_user_0027,exception,A,True,,,"A well-reviewed hotel in Lakewood for $169 per night, about 25 minutes from the convention center by light rail or rideshare."
taskmaster_planning_v02_probe_bb181a67580383dd,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p02_exception,tm2_planning_v02_user_0027,exception,B,False,but,but,"An airport-area hotel for $155 per night, with free breakfast but a 45–55 minute commute to the convention center."
taskmaster_planning_v02_probe_bb181a67580383dd,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p02_exception,tm2_planning_v02_user_0027,exception,C,False,,,"A boutique hotel in LoDo for $205 per night, with better restaurants nearby and a 15-minute walk to the workshop."
taskmaster_planning_v02_probe_bb181a67580383dd,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p02_exception,tm2_planning_v02_user_0027,exception,D,False,,,"A downtown hotel three blocks from the convention center for $258 per night, with the easiest walk to the workshop."
taskmaster_planning_v02_probe_c04686d4c37d310c,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p03_explicit_retrieval,tm2_planning_v02_user_0027,explicit_retrieval,A,False,,,Take a somewhat cheaper hotel across town if transit or rideshare options are available in the morning.
taskmaster_planning_v02_probe_c04686d4c37d310c,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p03_explicit_retrieval,tm2_planning_v02_user_0027,explicit_retrieval,B,False,,,"Stay near the airport to simplify arrival and departure, even if the meetings are in another part of the city."
taskmaster_planning_v02_probe_c04686d4c37d310c,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p03_explicit_retrieval,tm2_planning_v02_user_0027,explicit_retrieval,C,True,rather_than,longer commute,Pay a reasonable premium for a hotel within an easy walk or a few blocks of the meeting location rather than saving money with a longer commute.
taskmaster_planning_v02_probe_c04686d4c37d310c,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p03_explicit_retrieval,tm2_planning_v02_user_0027,explicit_retrieval,D,False,,,Pick a hotel in a livelier dining or sightseeing area when the most interesting neighborhood is away from the meeting site.
taskmaster_planning_v02_probe_009a1a9aded16857,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p00_direct_use,tm2_planning_v02_user_0028,direct_use,A,False,but,but,"The official workshop hotel downtown, with the shortest commute, a gym, and several restaurants, but an active lobby bar and multiple reviews mentioning noise during events."
taskmaster_planning_v02_probe_009a1a9aded16857,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p00_direct_use,tm2_planning_v02_user_0028,direct_use,B,True,,,"A smaller business-oriented hotel about a 10-minute walk from the workshop, with strong Wi-Fi reviews, a proper desk, and quieter rooms away from the bar and elevators."
taskmaster_planning_v02_probe_009a1a9aded16857,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p00_direct_use,tm2_planning_v02_user_0028,direct_use,C,False,but,but,"A lower-priced airport hotel with free breakfast and shuttle service, but a 40-minute commute to the workshop and only a basic in-room work setup."
taskmaster_planning_v02_probe_009a1a9aded16857,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p00_direct_use,tm2_planning_v02_user_0028,direct_use,D,False,,compact rooms,"A stylish hotel in a nightlife-heavy area with a rooftop lounge and popular restaurant, compact rooms, and a roughly 15-minute rideshare to the workshop."
taskmaster_planning_v02_probe_a23e905d5a55882a,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p01_boundary,tm2_planning_v02_user_0028,boundary,A,True,,lively,"A South Beach hotel with a lively pool, rooftop bar, suite-style or adjoining room options, and easy walks to clubs and late-night restaurants."
taskmaster_planning_v02_probe_a23e905d5a55882a,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p01_boundary,tm2_planning_v02_user_0028,boundary,B,False,,,"A quiet hotel in the financial district with large in-room desks, fast Wi-Fi, and subdued common areas, about 20 minutes by rideshare from South Beach."
taskmaster_planning_v02_probe_a23e905d5a55882a,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p01_boundary,tm2_planning_v02_user_0028,boundary,C,False,but,limited;but,"A mid-priced airport hotel with free breakfast and a shuttle, but limited nearby restaurants and little late-night activity."
taskmaster_planning_v02_probe_a23e905d5a55882a,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p01_boundary,tm2_planning_v02_user_0028,boundary,D,False,but,but,"A beachfront resort in a quieter northern area with a spa and polished rooms, but few nightlife options within walking distance."
taskmaster_planning_v02_probe_71ec3d6bd1a2ba17,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p02_exception,tm2_planning_v02_user_0028,exception,A,False,,,"An airport hotel with free breakfast and shuttle service, offering the lowest nightly rate."
taskmaster_planning_v02_probe_71ec3d6bd1a2ba17,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p02_exception,tm2_planning_v02_user_0028,exception,B,False,,limited,"A quieter Midtown business hotel with strong Wi-Fi, large desks, and limited evening scene."
taskmaster_planning_v02_probe_71ec3d6bd1a2ba17,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p02_exception,tm2_planning_v02_user_0028,exception,C,True,,lively,"A lively Lower East Side hotel with a popular rooftop bar, group-friendly rooms, and several nightlife spots within walking distance."
taskmaster_planning_v02_probe_71ec3d6bd1a2ba17,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p02_exception,tm2_planning_v02_user_0028,exception,D,False,,,A calm boutique hotel near museums with spa-style amenities and early quiet hours.
taskmaster_planning_v02_probe_2976d535c131f020,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p03_explicit_retrieval,tm2_planning_v02_user_0028,explicit_retrieval,A,False,,,"Stay in the liveliest restaurant-and-bar district to maximize evening options, even if the room may be louder."
taskmaster_planning_v02_probe_2976d535c131f020,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p03_explicit_retrieval,tm2_planning_v02_user_0028,explicit_retrieval,B,False,,,"Pick a resort-style property with the best pool, spa, and leisure amenities, even if the room setup is less practical for work."
taskmaster_planning_v02_probe_2976d535c131f020,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p03_explicit_retrieval,tm2_planning_v02_user_0028,explicit_retrieval,C,True,,,"Choose a quieter, business-oriented hotel with strong Wi-Fi and a real desk, even if it has fewer social or resort-style features."
taskmaster_planning_v02_probe_2976d535c131f020,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p03_explicit_retrieval,tm2_planning_v02_user_0028,explicit_retrieval,D,False,,uncertain,"Take the lowest nightly rate available, even if noise, internet reliability, and desk space are uncertain."
taskmaster_planning_v02_probe_d3e471508c228c3f,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p00_direct_use,tm2_planning_v02_user_0029,direct_use,A,False,,,"Take the 6:00 a.m. Friday flight with a short connection, land before lunch, drop bags, and prebook a brewery tour, museum stop, and dinner for the first day."
taskmaster_planning_v02_probe_d3e471508c228c3f,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p00_direct_use,tm2_planning_v02_user_0029,direct_use,B,False,,,"Drive overnight Thursday, arrive at sunrise Friday, and use timed reservations from morning through evening both days to fit in as many highlights as possible."
taskmaster_planning_v02_probe_d3e471508c228c3f,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p00_direct_use,tm2_planning_v02_user_0029,direct_use,C,False,,,"Take the cheapest Friday night flight with two legs, arrive after midnight, stay near the airport, and transfer downtown early Saturday to save more money for activities."
taskmaster_planning_v02_probe_d3e471508c228c3f,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p00_direct_use,tm2_planning_v02_user_0029,direct_use,D,True,,without,"Take the late-morning nonstop Friday flight, arrive early afternoon, check in without rushing, keep the first afternoon flexible, and reserve just one main activity for Saturday."
taskmaster_planning_v02_probe_087c00372f3b8a74,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p01_boundary,tm2_planning_v02_user_0029,boundary,A,True,,,"Use a work-centered plan: take a Sunday midday nonstop that lands by midafternoon, book a hotel near the workshop area, and schedule the return after the Tuesday debrief with normal airport buffer."
taskmaster_planning_v02_probe_087c00372f3b8a74,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p01_boundary,tm2_planning_v02_user_0029,boundary,B,False,though;even_though,though,"Arrive Saturday late afternoon and keep Sunday mostly open to settle in slowly before the prep dinner, even though it adds an extra hotel night before the work commitments begin."
taskmaster_planning_v02_probe_087c00372f3b8a74,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p01_boundary,tm2_planning_v02_user_0029,boundary,C,False,,tight,"Take a shorter-trip option that lands around 5:10 PM Sunday and stay near the dinner venue, accepting a tighter margin before the 7:00 PM prep dinner."
taskmaster_planning_v02_probe_087c00372f3b8a74,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p01_boundary,tm2_planning_v02_user_0029,boundary,D,False,but,miss;but,"Take a Sunday midday arrival but choose a downtown or waterfront hotel for better evening options, then use rideshares to reach the workshop sessions in Mission Valley."
taskmaster_planning_v02_probe_086ced764d93b34b,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p02_exception,tm2_planning_v02_user_0029,exception,A,False,,,"Book a midday arrival, keep the afternoon open for check-in and rest, and plan just one main activity each day."
taskmaster_planning_v02_probe_086ced764d93b34b,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p02_exception,tm2_planning_v02_user_0029,exception,B,False,,,"Avoid prebooking activities so the weekend stays flexible, even if that means skipping popular sights when lines are long."
taskmaster_planning_v02_probe_086ced764d93b34b,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p02_exception,tm2_planning_v02_user_0029,exception,C,True,,,"Take an early nonstop flight, drop bags before check-in, group nearby sights efficiently, and use timed tickets or reservations to fit in more stops."
taskmaster_planning_v02_probe_086ced764d93b34b,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p02_exception,tm2_planning_v02_user_0029,exception,D,False,,,"Choose the most relaxed flight times, prioritize a quiet hotel and late checkout, and leave sightseeing decisions until after arrival."
taskmaster_planning_v02_probe_be70f5c5ea4f0061,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p03_explicit_retrieval,tm2_planning_v02_user_0029,explicit_retrieval,A,False,,,"For personal trips, book the earliest possible arrivals and schedule activities back-to-back to maximize sightseeing time."
taskmaster_planning_v02_probe_be70f5c5ea4f0061,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p03_explicit_retrieval,tm2_planning_v02_user_0029,explicit_retrieval,B,True,rather_than,,"For vacation or weekend trips, choose comfortable travel times, easy check-in, open downtime, and a lighter schedule rather than packing every hour."
taskmaster_planning_v02_probe_be70f5c5ea4f0061,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p03_explicit_retrieval,tm2_planning_v02_user_0029,explicit_retrieval,C,False,,tight,"Choose the lowest-cost flights and lodging even when they require early departures, tight transfers, or inconvenient logistics."
taskmaster_planning_v02_probe_be70f5c5ea4f0061,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p03_explicit_retrieval,tm2_planning_v02_user_0029,explicit_retrieval,D,False,,,"For client or event travel, prioritize optional leisure time over fixed meetings, dinners, or start times."
