probe_id,private_probe_id,probe_type,choice_id,is_gold,marker_hits,negative_hits,text
taskmaster_planning_v02_probe_2976d535c131f020,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p03_explicit_retrieval,explicit_retrieval,A,False,,,"Stay in the liveliest restaurant-and-bar district to maximize evening options, even if the room may be louder."
taskmaster_planning_v02_probe_2976d535c131f020,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p03_explicit_retrieval,explicit_retrieval,B,False,,,"Pick a resort-style property with the best pool, spa, and leisure amenities, even if the room setup is less practical for work."
taskmaster_planning_v02_probe_2976d535c131f020,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p03_explicit_retrieval,explicit_retrieval,C,True,,,"Choose a quieter, business-oriented hotel with strong Wi-Fi and a real desk, even if it has fewer social or resort-style features."
taskmaster_planning_v02_probe_2976d535c131f020,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p03_explicit_retrieval,explicit_retrieval,D,False,,uncertain,"Take the lowest nightly rate available, even if noise, internet reliability, and desk space are uncertain."
taskmaster_planning_v02_probe_d3e471508c228c3f,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p00_direct_use,direct_use,A,False,,,"Take the 6:00 a.m. Friday flight with a short connection, land before lunch, drop bags, and prebook a brewery tour, museum stop, and dinner for the first day."
taskmaster_planning_v02_probe_d3e471508c228c3f,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p00_direct_use,direct_use,B,False,,,"Drive overnight Thursday, arrive at sunrise Friday, and use timed reservations from morning through evening both days to fit in as many highlights as possible."
taskmaster_planning_v02_probe_d3e471508c228c3f,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p00_direct_use,direct_use,C,False,,,"Take the cheapest Friday night flight with two legs, arrive after midnight, stay near the airport, and transfer downtown early Saturday to save more money for activities."
taskmaster_planning_v02_probe_d3e471508c228c3f,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p00_direct_use,direct_use,D,True,,without,"Take the late-morning nonstop Friday flight, arrive early afternoon, check in without rushing, keep the first afternoon flexible, and reserve just one main activity for Saturday."
taskmaster_planning_v02_probe_087c00372f3b8a74,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p01_boundary,boundary,A,True,but,but,"Use a work-centered plan: take a Sunday midday nonstop that lands by midafternoon, book a hotel near the workshop area, and schedule the return after the Tuesday debrief with normal airport buffer; this leaves less casual time in San Diego but protects the fixed commitments."
taskmaster_planning_v02_probe_087c00372f3b8a74,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p01_boundary,boundary,B,False,,,"Arrive Saturday late afternoon and keep Sunday mostly open before the prep dinner, using an extra hotel night for a slower start; this adds cost and time away before the work commitments begin."
taskmaster_planning_v02_probe_087c00372f3b8a74,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p01_boundary,boundary,C,False,,tight,"Take a shorter-trip option that lands around 5:10 PM Sunday and stay near the dinner venue, reducing time away from home; this leaves a tighter margin before the 7:00 PM prep dinner."
taskmaster_planning_v02_probe_087c00372f3b8a74,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p01_boundary,boundary,D,False,but,miss;but,"Take a Sunday midday arrival and choose a downtown or waterfront hotel for better evening options, then use rideshares to reach the Mission Valley sessions; this improves off-hours convenience but adds commute variability."
taskmaster_planning_v02_probe_086ced764d93b34b,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p02_exception,exception,A,False,,,"Book a midday arrival, keep the afternoon open for check-in and rest, and plan just one main activity each day."
taskmaster_planning_v02_probe_086ced764d93b34b,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p02_exception,exception,B,False,,,"Avoid prebooking activities so the weekend stays flexible, even if that means skipping popular sights when lines are long."
taskmaster_planning_v02_probe_086ced764d93b34b,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p02_exception,exception,C,True,,,"Take an early nonstop flight, drop bags before check-in, group nearby sights efficiently, and use timed tickets or reservations to fit in more stops."
taskmaster_planning_v02_probe_086ced764d93b34b,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p02_exception,exception,D,False,,,"Choose the most relaxed flight times, prioritize a quiet hotel and late checkout, and leave sightseeing decisions until after arrival."
taskmaster_planning_v02_probe_be70f5c5ea4f0061,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p03_explicit_retrieval,explicit_retrieval,A,False,,,"For personal trips, book the earliest possible arrivals and schedule activities back-to-back to maximize sightseeing time."
taskmaster_planning_v02_probe_be70f5c5ea4f0061,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p03_explicit_retrieval,explicit_retrieval,B,True,rather_than,,"For vacation or weekend trips, choose comfortable travel times, easy check-in, open downtime, and a lighter schedule rather than packing every hour."
taskmaster_planning_v02_probe_be70f5c5ea4f0061,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p03_explicit_retrieval,explicit_retrieval,C,False,,tight,"Choose the lowest-cost flights and lodging even when they require early departures, tight transfers, or inconvenient logistics."
taskmaster_planning_v02_probe_be70f5c5ea4f0061,tm2_planning_v02_user_0029_habit_leisure_relaxed_pacing_p03_explicit_retrieval,explicit_retrieval,D,False,,,"For client or event travel, prioritize optional leisure time over fixed meetings, dinners, or start times."
